"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1549","RT @IIoT_Viewpoints: #IIoT Technology Trends to Watch for in 2017 #analytics #bigdata #API #Cloud #CyberSecurity #ArtificialIntelligence ht…",FALSE,0,NA,2017-01-18 13:59:01,FALSE,NA,"821718540906532865",NA,"<a href=""http://www.kyply.it"" rel=""nofollow"">kyply_bot</a>","InstantMediaAna",8,TRUE,FALSE,NA,NA
"1550","The latest The Social Wannabe! https://t.co/VA5yy5gNFj Thanks to @onechocolatec @DandelionDMedia @cruxcreativesol #socialmedia #analytics",FALSE,0,NA,2017-01-18 13:58:39,FALSE,NA,"821718449307222016",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","SocialWannabe",0,FALSE,FALSE,NA,NA
"1551","RT @clearclinica: Here are the advantages of cloud EDC for on-site and off-site RBM! #BigData #Analytics https://t.co/gEXYIXdHH9 https://t.…",FALSE,0,NA,2017-01-18 13:58:39,FALSE,NA,"821718446954180608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DoctorTrialist",1,TRUE,FALSE,NA,NA
"1552","RT @TechNative: Can #analytics and #bigdata help #retailers reduce their stock return rate? https://t.co/bwJ7ynoiXX https://t.co/pKAbzgNIbt",FALSE,0,NA,2017-01-18 13:58:35,FALSE,NA,"821718432722939904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DevonRemusG",53,TRUE,FALSE,NA,NA
"1553","RT @financialsentim: #predictive news #analytics : #DOW future up, expect to come down on #citigroup #income #risk #revenue...

https://t.c…",FALSE,0,NA,2017-01-18 13:58:33,FALSE,NA,"821718422899871746",NA,"<a href=""http://curationsuite.com"" rel=""nofollow"">CurationSuite</a>","CurationSuite",2,TRUE,FALSE,NA,NA
"1554","RT @MWshopTweets: We are dedicated to developing cutting-edge research methodologies in-house. #analytics #data #innovation https://t.co/yW…",FALSE,0,NA,2017-01-18 13:57:46,FALSE,NA,"821718226153435136",NA,"<a href=""https://twitter.com/bot_innovation"" rel=""nofollow"">Francesco Bossi</a>","bot_innovation",1,TRUE,FALSE,NA,NA
"1555","SEO Backlink Traffic Starter https://t.co/aZFmiYQ6qD #google #SEO #SEM #search #analytics #search #webdesign #marketing #biz #webdesign #www",FALSE,1,NA,2017-01-18 13:57:29,FALSE,NA,"821718156121096192",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","SolutionChicago",0,FALSE,FALSE,NA,NA
"1556","RT @Sarahetodd: Advances in #data &amp; #analytics expanding at an exponential rate = rise of #predictiveanalysis &amp; use of emerging #bigdata vi…",FALSE,0,NA,2017-01-18 13:56:44,FALSE,NA,"821717966647652352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DaveRubal",63,TRUE,FALSE,NA,NA
"1557","Must for health #analytics. #primarycare drives results. not valued like it should be. https://t.co/XcOsTWAvgq",FALSE,1,NA,2017-01-18 13:56:32,FALSE,NA,"821717917523963905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jtodwork",0,FALSE,FALSE,NA,NA
"1558","RT @teneoevents_HR: Interested in Descriptive, Predictive, Prescriptive and other types of #HR #Analytics? Join us then! Agenda: https://t.…",FALSE,0,NA,2017-01-18 13:56:32,FALSE,NA,"821717915586138114",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RenaudNyst",3,TRUE,FALSE,NA,NA
"1559","Economics 101: Determining the value of your organization's data and #analytics https://t.co/RZ9TQWx98V #bigdata",FALSE,0,NA,2017-01-18 13:55:48,FALSE,NA,"821717729417826304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sbils",0,FALSE,FALSE,NA,NA
"1560","RT @ModernMsp: ICYMI: CPUs over GPUs - that's the plan behind #Intel's #deeplearning framework #analytics #bigdata by @syegulalp https://t.…",FALSE,0,NA,2017-01-18 13:55:43,FALSE,NA,"821717710509703169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ttorii0609",14,TRUE,FALSE,NA,NA
"1561","RT @bhandari_tanmay: Big Data Dilemma: Save Me Money Versus Make Me Money | #BigData #Analytics #RT https://t.co/Ky2uW7F226 https://t.co/O7…",FALSE,0,NA,2017-01-18 13:55:38,FALSE,NA,"821717690746290176",NA,"<a href=""http://www.gagnelaw.ca"" rel=""nofollow"">Telco </a>","OttLegalRebels",5,TRUE,FALSE,NA,NA
"1562","RT @RciNext: With #AI #Chatbots we can merge all #apps to form one #app.#fintech #innovation #BI #mapps #AI #cloud #analytics #data #bigdat…",FALSE,0,NA,2017-01-18 13:55:36,FALSE,NA,"821717682424836098",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bradnelsonops",1,TRUE,FALSE,NA,NA
"1563","RT @GlobconTech: Big Data Dilemma: Save Me Money Versus Make Me Money | #BigData #Analytics #RT https://t.co/qIrbx7ToSD https://t.co/hVgfp8…",FALSE,0,NA,2017-01-18 13:55:35,FALSE,NA,"821717676758286337",NA,"<a href=""http://www.gagnelaw.ca"" rel=""nofollow"">Telco </a>","OttLegalRebels",2,TRUE,FALSE,NA,NA
"1564","RT @RciNext: Combining data from different suppliers #fintech #innovation #BI #mapps #SmartCity #AI #cloud #analytics #data #AI #bigdata #a…",FALSE,0,NA,2017-01-18 13:55:29,FALSE,NA,"821717651961643009",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RciNext",21,TRUE,FALSE,NA,NA
"1565","RT @IIoT_Viewpoints: #IIoT Technology Trends to Watch for in 2017 #analytics #bigdata #API #Cloud #CyberSecurity #ArtificialIntelligence ht…",FALSE,0,NA,2017-01-18 13:55:27,FALSE,NA,"821717641572257792",NA,"<a href=""http://www.gagnelaw.ca"" rel=""nofollow"">Telco </a>","OttLegalRebels",8,TRUE,FALSE,NA,NA
"1566","We are dedicated to developing cutting-edge research methodologies in-house. #analytics #data #innovation https://t.co/yWILWSjTku",FALSE,1,NA,2017-01-18 13:55:14,FALSE,NA,"821717587822342144",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MWshopTweets",1,FALSE,FALSE,NA,NA
"1567","""Lack of resources and budget still the main barriers to CRO: report"" https://t.co/NcKDkr9QGP from @Econsultancy #marketing #analytics #CM…",FALSE,0,NA,2017-01-18 13:55:05,FALSE,NA,"821717548584550400",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","evanpdunn",1,FALSE,FALSE,NA,NA
"1568","How Analytics is Making Basketball a More Beautiful Game https://t.co/BciPui34uz #bi #businessintelligence #analytics",FALSE,0,NA,2017-01-18 13:55:00,FALSE,NA,"821717530700029952",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","ralem",0,FALSE,FALSE,NA,NA
"1569","RT @RciNext: How many travel apps do you have on your smartphone ? #innovation #analytics #iot #wearethepeople #datascience #SmartCity #big…",FALSE,0,NA,2017-01-18 13:54:59,FALSE,NA,"821717524886720512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RciNext",18,TRUE,FALSE,NA,NA
"1570","Business Analyst: https://t.co/QWpPRCdSej #bi #businessintelligence #analytics The main goal of the position is to provide business analyt…",FALSE,1,NA,2017-01-18 13:54:43,FALSE,NA,"821717456846749698",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","ConstantCrawler",2,FALSE,FALSE,NA,NA
"1571","Still believe there’s a better way. That's Interoperability! #cloud #maas #innovation #data #analytics #iot #datascience #bigdata #mapps",FALSE,0,NA,2017-01-18 13:54:34,FALSE,NA,"821717418968055812",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RciNext",0,FALSE,FALSE,NA,NA
"1572","RT @IBMAnalytics: How are innovative companies harnessing #analytics on the #cloud? @dschoettle shares @HarvardBiz report highlights: https…",FALSE,0,NA,2017-01-18 13:54:33,FALSE,NA,"821717414421430275",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alaa_mahmoud",11,TRUE,FALSE,NA,NA
"1573","With #AI #Chatbots we can merge all #apps to form one #app.#fintech #innovation #BI #mapps #AI #cloud #analytics #data #bigdata #autonomous",FALSE,2,NA,2017-01-18 13:54:16,FALSE,NA,"821717344095502336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RciNext",1,FALSE,FALSE,NA,NA
"1574","RT @dez_blanchfield: A Brief History of Machine Learning https://t.co/Wu9kOPwdTb

#bigdata #analytics #cloud #datascience #dataviz #machine…",FALSE,0,NA,2017-01-18 13:54:10,FALSE,NA,"821717320695484416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eduardoriverosq",256,TRUE,FALSE,NA,NA
"1575","TechyBloggr #SEO Tip:Do not concentrate only on Traffic or #PageRank.Mind the Conversion https://t.co/9FiEY9kAd7 the #google #analytics re…",FALSE,0,NA,2017-01-18 13:53:34,FALSE,NA,"821717169268490241",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","AzharM07",1,FALSE,FALSE,NA,NA
"1576","RT @cloudpreacher: Top 10 Commercial #Hadoop Platforms: #Hortonworks #Cloudera #MapR #BigData #Analytics #DataScience https://t.co/YHt4d8wJ…",FALSE,0,NA,2017-01-18 13:53:19,FALSE,NA,"821717107230539776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eduardoriverosq",28,TRUE,FALSE,NA,NA
"1577","""Article: Young Adults in India Use Smartphones for Shopping, Natch"" https://t.co/QbGmAZh5k7 from @eMarketer #marketing #analytics #CMO #d…",FALSE,0,NA,2017-01-18 13:53:02,FALSE,NA,"821717035495411714",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","evanpdunn",1,FALSE,FALSE,NA,NA
"1578","RT @ipfconline1: [#HallOfFame 2016] Need of the Hour - Business #Analytics in Banking. #BigData #MachineLearning #DataScience #AI #FinTech…",FALSE,0,NA,2017-01-18 13:52:43,FALSE,NA,"821716953538691072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eduardoriverosq",55,TRUE,FALSE,NA,NA
"1579","RT @SA_Data_Science: Sr. Data Scientist - User &amp; Product Analytics @tumblr NYC #analytics #Agile #Hadoop https://t.co/TDSsLntpkl",FALSE,0,NA,2017-01-18 13:52:33,FALSE,NA,"821716914108043264",NA,"<a href=""http://dustcloud.io"" rel=""nofollow"">Dustcloud.io</a>","dustcloud_io",3,TRUE,FALSE,NA,NA
"1580","RT @AIIMIntl: Content #analytics: extracting insight to improve our business #processes https://t.co/hU8vbBvFFV by @jmancini77 #biz #techne…",FALSE,0,NA,2017-01-18 13:52:07,FALSE,NA,"821716803445526529",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eBit_US",1,TRUE,FALSE,NA,NA
"1581","The Year Ahead: Edge Computing Creates Opportunity in 2017 https://t.co/qrExqJ1qBR #IoT #analytics #data #Management #VR #mobile #network",FALSE,0,NA,2017-01-18 13:51:34,FALSE,NA,"821716666409254914",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Loretta03452670",0,FALSE,FALSE,NA,NA
"1582","The latest MyInfoStrategy! https://t.co/OnQlpyZ8UM Thanks to @TDWI @M8Mgroup @TemkinGroup #analytics",FALSE,0,NA,2017-01-18 13:50:51,FALSE,NA,"821716485966073856",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","myinfostrategy",0,FALSE,FALSE,NA,NA
"1583","RT @TechNative: Can #analytics and #bigdata help #retailers reduce their stock return rate? https://t.co/bwJ7ynoiXX https://t.co/pKAbzgNIbt",FALSE,0,NA,2017-01-18 13:50:50,FALSE,NA,"821716481897562112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TestroConsult",53,TRUE,FALSE,NA,NA
"1584","#Analyticship:#BI,#BigData,#Analytics:Software Engineer - @ https://t.co/C0U2k0tKxy  | #AnalyticTalent https://t.co/7PT41DJyyi",FALSE,0,NA,2017-01-18 13:50:48,FALSE,NA,"821716472762400774",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","METAMORF_US",0,FALSE,FALSE,NA,NA
"1585","#SEO Tip:Do not concentrate only on Traffic or #PageRank.Mind the Conversion https://t.co/cgzLdCND8C the #google #analytics reports #SEO",FALSE,0,NA,2017-01-18 13:50:27,FALSE,NA,"821716383872536576",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","jf_jackf",1,FALSE,FALSE,NA,NA
"1586","#SEO Tip:Do not concentrate only on Traffic or #PageRank.Mind the Conversion https://t.co/ifxw3guThU the #google #analytics reports",FALSE,0,NA,2017-01-18 13:50:24,FALSE,NA,"821716372480806913",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","TechyBloggr",1,FALSE,FALSE,NA,NA
"1587","RT @IIoT_Viewpoints: #IIoT Technology Trends to Watch for in 2017 #analytics #bigdata #API #Cloud #CyberSecurity #ArtificialIntelligence ht…",FALSE,0,NA,2017-01-18 13:49:51,FALSE,NA,"821716233527656449",NA,"<a href=""http://odisbraziltech.wixsite.com/website"" rel=""nofollow"">cyberbot tweetie</a>","OdisTech",8,TRUE,FALSE,NA,NA
"1588","#predictive news #analytics : #DOW future up, expect to come down on #citigroup #income #risk #revenue...

https://t.co/3NBVaFJnhJ",FALSE,4,NA,2017-01-18 13:49:50,FALSE,NA,"821716230826405888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","financialsentim",2,FALSE,FALSE,NA,NA
"1589","#Analyticship:#BI,#BigData,#Analytics:Data Scientist -@ Dropbox | #AnalyticTalent https://t.co/G4OIXFINff",FALSE,0,NA,2017-01-18 13:49:37,FALSE,NA,"821716175549829120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","METAMORF_US",0,FALSE,FALSE,NA,NA
"1590","RT @IIoT_Viewpoints: #IIoT Technology Trends to Watch for in 2017 #analytics #bigdata #API #Cloud #CyberSecurity #ArtificialIntelligence ht…",FALSE,0,NA,2017-01-18 13:49:07,FALSE,NA,"821716047342555138",NA,"<a href=""http://www.mocana.co.ke"" rel=""nofollow"">Broken Limbs</a>","h_scoshield",8,TRUE,FALSE,NA,NA
"1591","#Analyticship:#BI,#BigData,#Analytics:Data Science Manager, Analytics - @ Facebook  | #AnalyticTalent https://t.co/D6SQtQ9FQY",FALSE,0,NA,2017-01-18 13:48:20,FALSE,NA,"821715850088554496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","METAMORF_US",0,FALSE,FALSE,NA,NA
"1592","RT @YvesMulkers: BI software trends in 2017: The role of #bigdata #analytics
https://t.co/AENBesFUbE https://t.co/JPD6CilM6I",FALSE,0,NA,2017-01-18 13:47:39,FALSE,NA,"821715680382906369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BigNewTech",12,TRUE,FALSE,NA,NA
"1593","#IIoT Technology Trends to Watch for in 2017 #analytics #bigdata #API #Cloud #CyberSecurity #ArtificialIntelligence https://t.co/TWWIVnXvsU",FALSE,4,NA,2017-01-18 13:47:39,FALSE,NA,"821715678075977728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IIoT_Viewpoints",8,FALSE,FALSE,NA,NA
"1594","RT @ModernMsp: ICYMI: CPUs over GPUs - that's the plan behind #Intel's #deeplearning framework #analytics #bigdata by @syegulalp https://t.…",FALSE,0,NA,2017-01-18 13:47:36,FALSE,NA,"821715667107901442",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BigNewTech",14,TRUE,FALSE,NA,NA
"1595","RT @Sarahetodd: Advances in #data &amp; #analytics expanding at an exponential rate = rise of #predictiveanalysis &amp; use of emerging #bigdata vi…",FALSE,0,NA,2017-01-18 13:47:28,FALSE,NA,"821715635810009088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BigNewTech",63,TRUE,FALSE,NA,NA
"1596","How about some fully customizable cohort analytics? 
More info: https://t.co/UxfV6jjQ1R
#analytics #digitalmarketing https://t.co/vysaEY5O8e",FALSE,0,NA,2017-01-18 13:47:21,FALSE,NA,"821715602754650117",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealSiteMetrics",0,FALSE,FALSE,NA,NA
"1597","#analytics #website Russia extends Snowden’s temporary residency for ‘few more years’ https://t.co/jFYrv3ZRk9 #clickcounter",FALSE,0,NA,2017-01-18 13:47:04,FALSE,NA,"821715534022488064",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","click_counter",0,FALSE,FALSE,NA,NA
"1598","RT @FATbit_Tech: #bigdata #analytics can help your #OnlineBusiness in a long run. Check its 3V's https://t.co/K1D611ub3h",FALSE,0,NA,2017-01-18 13:46:51,FALSE,NA,"821715477072347137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BigNewTech",1,TRUE,FALSE,NA,NA
"1599","#analytics #website Russia extends Snowden’s temporary residency for ‘few more years’ https://t.co/co6AP7SB2n #clickcounter",FALSE,0,NA,2017-01-18 13:46:46,FALSE,NA,"821715458340462593",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","analytics_us",0,FALSE,FALSE,NA,NA
"1600","RT @gp_pulipaka: Practical Tableau: 3 Ways To Use Dashboard Actions. #BigData #DataScience #BI #DataViz #Analytics #Tableau

https://t.co/3…",FALSE,0,NA,2017-01-18 13:46:35,FALSE,NA,"821715410009681920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oMattMorris",24,TRUE,FALSE,NA,NA
"1601","RT @bhandari_tanmay: Big Data Dilemma: Save Me Money Versus Make Me Money | #BigData #Analytics #RT https://t.co/Ky2uW7F226 https://t.co/O7…",FALSE,0,NA,2017-01-18 13:46:31,FALSE,NA,"821715395925176322",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BigNewTech",5,TRUE,FALSE,NA,NA
"1602","RT @GlobconTech: Big Data Dilemma: Save Me Money Versus Make Me Money | #BigData #Analytics #RT https://t.co/qIrbx7ToSD https://t.co/hVgfp8…",FALSE,0,NA,2017-01-18 13:46:28,FALSE,NA,"821715383103221760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BigNewTech",2,TRUE,FALSE,NA,NA
"1603","Sr. Data Scientist - User &amp; Product Analytics @tumblr NYC #analytics #Agile #Hadoop https://t.co/TDSsLntpkl",FALSE,0,NA,2017-01-18 13:46:23,FALSE,NA,"821715362182033409",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","SA_Data_Science",3,FALSE,FALSE,NA,NA
"1604","#businessintelligence #Mareting #Data #Business #Intelligence #Information #Management #Analytics for $5 on #Fiverr https://t.co/5GnUkT9Gbs",FALSE,2,NA,2017-01-18 13:46:02,FALSE,NA,"821715274328064000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","farazkhanf3121",4,FALSE,FALSE,NA,NA
"1605","RT @mainspire: Election #DataScience and the Death of Truth | @CloudExpo #BigData #Analytics https://t.co/ibH0wMBFuV",FALSE,0,NA,2017-01-18 13:46:02,FALSE,NA,"821715273757691904",NA,"<a href=""http://test.azurewebsites.net"" rel=""nofollow"">Twitter Assistant Bot 2</a>","mannitan",1,TRUE,FALSE,NA,NA
"1606","Google #Analytics Reports: Grow The Right Marketing Efforts  @KlientBoost #infographic https://t.co/Z81LISM3K2 https://t.co/qWnXpv0V1s",FALSE,0,NA,2017-01-18 13:46:02,FALSE,NA,"821715273468276736",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","DietMba",0,FALSE,FALSE,NA,NA
"1607","Big Data Dilemma: Save Me Money Versus Make Me Money | #BigData #Analytics #RT https://t.co/qIrbx7ToSD https://t.co/hVgfp8MIlJ",FALSE,2,NA,2017-01-18 13:45:50,FALSE,NA,"821715221840596992",NA,"<a href=""https://www.globcontech.com"" rel=""nofollow"">Globcon technology</a>","GlobconTech",2,FALSE,FALSE,NA,NA
"1608","RT @nafisalam: Why #finance craves #bigdata: A perfect storm of #disruption &amp; opportunity
#Analytics #ML #DataScience #Fintech #AI https://…",FALSE,0,NA,2017-01-18 13:45:42,FALSE,NA,"821715189154205696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","debasishdas568",3,TRUE,FALSE,NA,NA
"1609","Big Data Dilemma: Save Me Money Versus Make Me Money | #BigData #Analytics #RT https://t.co/Ky2uW7F226 https://t.co/O75MSMjJv2",FALSE,2,NA,2017-01-18 13:45:41,FALSE,NA,"821715186973364225",NA,"<a href=""http://www.globcontech.com/"" rel=""nofollow"">Tanmay_Auto Tweet</a>","bhandari_tanmay",5,FALSE,FALSE,NA,NA
"1610","Election #DataScience and the Death of Truth | @CloudExpo #BigData #Analytics https://t.co/ibH0wMBFuV",FALSE,2,NA,2017-01-18 13:45:26,FALSE,NA,"821715123903598593",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","mainspire",1,FALSE,FALSE,NA,NA
"1611","RT @TechNative: Can #analytics and #bigdata help #retailers reduce their stock return rate? https://t.co/bwJ7ynoiXX https://t.co/pKAbzgNIbt",FALSE,0,NA,2017-01-18 13:45:16,FALSE,NA,"821715079351701505",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","janjaapomvlee",53,TRUE,FALSE,NA,NA
"1612","RT @nafisalam: Three Ways #BigData is Influencing #Finance &amp; #Trading #technical #analysis #realtime #analytics #machinelearning https://t.…",FALSE,0,NA,2017-01-18 13:45:16,FALSE,NA,"821715078382661632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","debasishdas568",2,TRUE,FALSE,NA,NA
"1613","Our new Twitter Grader is out! It's the easy way to tell if you're doing Twitter right.  https://t.co/uRcUR7akoG #twitter #analytics #grader",FALSE,0,NA,2017-01-18 13:45:08,FALSE,NA,"821715047856611328",NA,"<a href=""https://mokumax.com"" rel=""nofollow"">Mokumax</a>","Mokumax",0,FALSE,FALSE,NA,NA
"1614","RT @jose_garde: 90 Active Blogs on #Analytics, #BigData, #DataMining, #DataScience, #MachineLearning - https://t.co/bFgKP36gAc #ArtificialI…",FALSE,0,NA,2017-01-18 13:45:05,FALSE,NA,"821715034611089413",NA,"<a href=""http://127.0.0.1"" rel=""nofollow"">Big Data news flow</a>","big_data_flow",16,TRUE,FALSE,NA,NA
"1615","RT @bobehayes: Making Sense of Our #BigData World: Samples, Populations and #SamplingError https://t.co/L9zkrCruAW #DataScience #Analytics…",FALSE,0,NA,2017-01-18 13:45:03,FALSE,NA,"821715024762773504",NA,"<a href=""http://127.0.0.1"" rel=""nofollow"">Big Data news flow</a>","big_data_flow",18,TRUE,FALSE,NA,NA
"1616","RT @jose_garde: Excel 2016 – Building a Dashboard in Excel 2016 https://t.co/x8rv04Mfsd  #BusinessIntelligence #BI #Analytics",FALSE,0,NA,2017-01-18 13:44:57,FALSE,NA,"821715001509629952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","biconnections",8,TRUE,FALSE,NA,NA
"1617","#bigdata #analytics can help your #OnlineBusiness in a long run. Check its 3V's https://t.co/K1D611ub3h",FALSE,0,NA,2017-01-18 13:44:50,FALSE,NA,"821714969855217666",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FATbit_Tech",1,FALSE,FALSE,NA,NA
"1618","RT @MoniOloyede: Lack of resources and budget still the main barriers to CRO: report https://t.co/OKC0wbSCrb via @Econsultancy #analytics #…",FALSE,0,NA,2017-01-18 13:44:36,FALSE,NA,"821714912787447808",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","cjiqbal",1,TRUE,FALSE,NA,NA
"1619","The latest The Dashboard Advisor Daily! https://t.co/4M01Yb9M6J Thanks to @NwCrook @Xeradox #analytics #contentloop",FALSE,1,NA,2017-01-18 13:44:00,FALSE,NA,"821714761259872256",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","DashboardAdviso",0,FALSE,FALSE,NA,NA
"1620","RT @AnalytikaByCim: We are thrilled to become @CurrentByGE partner! #IoT #IIoT #EnergyEfficiency #GEMM16 #BigData #Analytics #SmartCity htt…",FALSE,0,NA,2017-01-18 13:43:55,FALSE,NA,"821714742062489600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ACG_Cx",29,TRUE,FALSE,NA,NA
"1621","RT @TechNative: Can #analytics and #bigdata help #retailers reduce their stock return rate? https://t.co/bwJ7ynoiXX https://t.co/pKAbzgNIbt",FALSE,0,NA,2017-01-18 13:43:49,FALSE,NA,"821714713423687680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","echelonx03",53,TRUE,FALSE,NA,NA
"1622","RT @TechNative: Can #analytics and #bigdata help #retailers reduce their stock return rate? https://t.co/bwJ7ynoiXX https://t.co/pKAbzgNIbt",FALSE,0,NA,2017-01-18 13:43:33,FALSE,NA,"821714649641091072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","palgenicholexx",53,TRUE,FALSE,NA,NA
"1623","RT @gp_pulipaka: Practical Tableau: 3 Ways To Use Dashboard Actions. #BigData #DataScience #BI #DataViz #Analytics #Tableau

https://t.co/3…",FALSE,0,NA,2017-01-18 13:43:18,FALSE,NA,"821714585619222530",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SQLDeve",24,TRUE,FALSE,NA,NA
"1624","RT @bobehayes: Making Sense of Our #BigData World: Samples, Populations and #SamplingError https://t.co/L9zkrCruAW #DataScience #Analytics…",FALSE,0,NA,2017-01-18 13:43:15,FALSE,NA,"821714571597492225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Phpworxin",18,TRUE,FALSE,NA,NA
"1625","RT @MikeITSolutions: #AI, #BigData, #Analytics &amp; #SmartCities will grow in 2017; creates user experience via personalization. https://t.co/…",FALSE,0,NA,2017-01-18 13:43:11,FALSE,NA,"821714556640755712",NA,"<a href=""http://evofuse.com"" rel=""nofollow"">UXGuide</a>","evofuse",1,TRUE,FALSE,NA,NA
"1626","RT @TechNative: Can #analytics and #bigdata help #retailers reduce their stock return rate? https://t.co/bwJ7ynoiXX https://t.co/pKAbzgNIbt",FALSE,0,NA,2017-01-18 13:42:52,FALSE,NA,"821714475480940545",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gregVph0tos",53,TRUE,FALSE,NA,NA
"1627","RT @Bharath_369: Need of the Hour - #business #Analytics in #Banking .#BigData #MachineLearning #DataScience #AI #FinTech #technology #tech…",FALSE,0,NA,2017-01-18 13:42:47,FALSE,NA,"821714456296226816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DigiNomadNation",11,TRUE,FALSE,NA,NA
